PRODUCT,STUDENT_ID,GRADE,CUSTOMER_NAME,COMPLETED_PLACEMENT
my_math_academy,1971581,Pre-K,School B,true
my_reading_academy,1971581,Pre-K,School B,true
my_math_academy,1971582,Pre-K,School B,true
my_reading_academy,1971582,Pre-K,School B,true
my_math_academy,1971583,Pre-K,School B,true
my_reading_academy,1971583,Pre-K,School B,true
my_math_academy,1971584,Pre-K,School B,true
my_reading_academy,1971584,Pre-K,School B,true
my_math_academy,1971586,Pre-K,School B,true
my_reading_academy,1971586,Pre-K,School B,true
my_math_academy,1971587,Pre-K,School B,true
my_reading_academy,1971587,Pre-K,School B,true
my_math_academy,1971589,Pre-K,School B,true
my_reading_academy,1971589,Pre-K,School B,true
my_math_academy,1971590,Pre-K,School B,true
my_reading_academy,1971590,Pre-K,School B,true
my_math_academy,1971591,Pre-K,School B,true
my_reading_academy,1971591,Pre-K,School B,true
my_math_academy,1971592,Pre-K,School B,true
my_reading_academy,1971592,Pre-K,School B,true
my_math_academy,1971593,Pre-K,School B,true
my_reading_academy,1971593,Pre-K,School B,true
my_math_academy,1971594,Pre-K,School B,true
my_reading_academy,1971594,Pre-K,School B,true
my_math_academy,1971596,Pre-K,School B,true
my_reading_academy,1971596,Pre-K,School B,true
my_math_academy,1971597,Pre-K,School B,true
my_reading_academy,1971597,Pre-K,School B,true
my_math_academy,1971598,Pre-K,School B,true
my_reading_academy,1971598,Pre-K,School B,true
my_math_academy,1971599,Pre-K,School B,true
my_reading_academy,1971599,Pre-K,School B,true
my_math_academy,1971600,Pre-K,School B,true
my_reading_academy,1971600,Pre-K,School B,true
my_math_academy,1971601,Pre-K,School B,true
my_reading_academy,1971601,Pre-K,School B,true
my_math_academy,1971603,Pre-K,School B,true
my_reading_academy,1971603,Pre-K,School B,true
my_math_academy,1971604,Pre-K,School B,true
my_reading_academy,1971604,Pre-K,School B,true
my_math_academy,1971605,Pre-K,School B,true
my_reading_academy,1971605,Pre-K,School B,true
my_math_academy,1971606,Pre-K,School B,true
my_reading_academy,1971606,Pre-K,School B,true
my_math_academy,1971607,Pre-K,School B,true
my_reading_academy,1971607,Pre-K,School B,true
my_math_academy,1971608,Pre-K,School B,true
my_reading_academy,1971608,Pre-K,School B,true
my_math_academy,1971609,Pre-K,School B,true
my_reading_academy,1971609,Pre-K,School B,true
my_math_academy,1973465,Pre-K,School B,true
my_reading_academy,1973465,Pre-K,School B,true
my_math_academy,1978322,Pre-K,School B,true
my_reading_academy,1978322,Pre-K,School B,true
my_math_academy,1978326,Pre-K,School B,true
my_reading_academy,1978326,Pre-K,School B,true
my_math_academy,1978327,Pre-K,School B,true
my_reading_academy,1978327,Pre-K,School B,true
my_math_academy,1978328,Pre-K,School B,true
my_reading_academy,1978328,Pre-K,School B,true
my_math_academy,1999136,Pre-K,School B,true
my_reading_academy,1999136,Pre-K,School B,true
my_math_academy,1999138,Pre-K,School B,true
my_reading_academy,1999138,Pre-K,School B,true
my_math_academy,2097113,Pre-K,School B,true
my_reading_academy,2097113,Pre-K,School B,true
my_math_academy,2150890,Pre-K,School B,true
my_reading_academy,2150890,Pre-K,School B,true
my_math_academy,2150891,Pre-K,School B,true
my_reading_academy,2150891,Pre-K,School B,true
my_math_academy,2162279,Pre-K,School B,true
my_reading_academy,2162279,Pre-K,School B,true
my_math_academy,2177948,Pre-K,School B,true
my_reading_academy,2177948,Pre-K,School B,true
my_math_academy,2180428,Pre-K,School B,true
my_reading_academy,2180428,Pre-K,School B,true
my_math_academy,2185075,Pre-K,School B,true
my_reading_academy,2185075,Pre-K,School B,true
my_math_academy,2185076,Pre-K,School B,true
my_reading_academy,2185076,Pre-K,School B,true
my_math_academy,2185077,Pre-K,School B,true
my_reading_academy,2185077,Pre-K,School B,true
my_math_academy,2185078,Pre-K,School B,true
my_reading_academy,2185078,Pre-K,School B,true
my_math_academy,2190952,Pre-K,School B,true
my_reading_academy,2190952,Pre-K,School B,true
my_math_academy,2190953,Pre-K,School B,true
my_reading_academy,2190953,Pre-K,School B,true
my_math_academy,2252178,Pre-K,School B,true
my_reading_academy,2252178,Pre-K,School B,true
my_math_academy,2282781,Pre-K,School B,true
my_reading_academy,2282781,Pre-K,School B,true
my_math_academy,2288845,Pre-K,School B,true
my_reading_academy,2288845,Pre-K,School B,true
my_math_academy,2291725,Pre-K,School B,true
my_reading_academy,2291725,Pre-K,School B,true
my_math_academy,2296718,Pre-K,School B,true
my_reading_academy,2296718,Pre-K,School B,true
my_math_academy,1172570,1st Grade,School C,true
my_reading_academy,1172570,1st Grade,School C,true
my_math_academy,1172571,1st Grade,School C,true
my_reading_academy,1172571,1st Grade,School C,true
my_math_academy,1172572,1st Grade,School C,true
my_reading_academy,1172572,1st Grade,School C,true
my_math_academy,1172573,1st Grade,School C,true
my_reading_academy,1172573,1st Grade,School C,true
my_math_academy,1172577,1st Grade,School C,true
my_reading_academy,1172577,1st Grade,School C,true
my_math_academy,1172604,1st Grade,School C,true
my_reading_academy,1172604,1st Grade,School C,true
my_math_academy,1172606,1st Grade,School C,true
my_reading_academy,1172606,1st Grade,School C,true
my_math_academy,1172607,1st Grade,School C,true
my_reading_academy,1172607,1st Grade,School C,true
my_math_academy,1172608,1st Grade,School C,true
my_reading_academy,1172608,1st Grade,School C,true
my_math_academy,1172624,1st Grade,School C,true
my_reading_academy,1172624,1st Grade,School C,true
my_math_academy,1172625,1st Grade,School C,true
my_reading_academy,1172625,1st Grade,School C,true
my_math_academy,1172626,1st Grade,School C,true
my_reading_academy,1172626,1st Grade,School C,true
my_math_academy,1172638,1st Grade,School C,true
my_reading_academy,1172638,1st Grade,School C,true
my_math_academy,1172641,1st Grade,School C,true
my_reading_academy,1172641,1st Grade,School C,true
my_math_academy,1172657,1st Grade,School C,true
my_reading_academy,1172657,1st Grade,School C,true
my_math_academy,1172658,1st Grade,School C,true
my_reading_academy,1172658,1st Grade,School C,true
my_math_academy,1172674,1st Grade,School C,true
my_reading_academy,1172674,1st Grade,School C,true
my_math_academy,1172675,1st Grade,School C,true
my_reading_academy,1172675,1st Grade,School C,true
my_math_academy,1172695,1st Grade,School C,true
my_reading_academy,1172695,1st Grade,School C,true
my_math_academy,1172706,1st Grade,School C,true
my_reading_academy,1172706,1st Grade,School C,true
my_math_academy,1172710,1st Grade,School C,true
my_reading_academy,1172710,1st Grade,School C,true
my_math_academy,1172711,1st Grade,School C,true
my_reading_academy,1172711,1st Grade,School C,true
my_math_academy,1172743,1st Grade,School C,true
my_reading_academy,1172743,1st Grade,School C,true
my_math_academy,1172744,1st Grade,School C,true
my_reading_academy,1172744,1st Grade,School C,true
my_math_academy,1172748,1st Grade,School C,true
my_reading_academy,1172748,1st Grade,School C,true
my_math_academy,1172749,1st Grade,School C,true
my_reading_academy,1172749,1st Grade,School C,true
my_math_academy,1172752,1st Grade,School C,true
my_reading_academy,1172752,1st Grade,School C,true
my_math_academy,1172753,1st Grade,School C,true
my_reading_academy,1172753,1st Grade,School C,true
my_math_academy,1172766,1st Grade,School C,true
my_reading_academy,1172766,1st Grade,School C,true
my_math_academy,1172767,1st Grade,School C,true
my_reading_academy,1172767,1st Grade,School C,true
my_math_academy,1172768,1st Grade,School C,true
my_reading_academy,1172768,1st Grade,School C,true
my_math_academy,1172806,1st Grade,School C,true
my_reading_academy,1172806,1st Grade,School C,true
my_math_academy,1172807,1st Grade,School C,true
my_reading_academy,1172807,1st Grade,School C,true
my_math_academy,1172822,1st Grade,School C,true
my_reading_academy,1172822,1st Grade,School C,true
my_math_academy,1172844,1st Grade,School C,true
my_reading_academy,1172844,1st Grade,School C,true
my_math_academy,1172876,1st Grade,School C,true
my_reading_academy,1172876,1st Grade,School C,true
my_math_academy,1172877,1st Grade,School C,true
my_reading_academy,1172877,1st Grade,School C,true
my_math_academy,1172878,1st Grade,School C,true
my_reading_academy,1172878,1st Grade,School C,true
my_math_academy,1172879,1st Grade,School C,true
my_reading_academy,1172879,1st Grade,School C,true
my_math_academy,1172884,1st Grade,School C,true
my_reading_academy,1172884,1st Grade,School C,true
my_math_academy,1172920,1st Grade,School C,true
my_reading_academy,1172920,1st Grade,School C,true
my_math_academy,1172922,1st Grade,School C,true
my_reading_academy,1172922,1st Grade,School C,true
my_math_academy,1172923,1st Grade,School C,true
my_reading_academy,1172923,1st Grade,School C,true
my_math_academy,1172926,1st Grade,School C,true
my_reading_academy,1172926,1st Grade,School C,true
my_math_academy,1172934,1st Grade,School C,true
my_reading_academy,1172934,1st Grade,School C,true
my_math_academy,1423009,1st Grade,School C,true
my_reading_academy,1423009,1st Grade,School C,true
my_math_academy,1423019,1st Grade,School C,true
my_reading_academy,1423019,1st Grade,School C,true
my_math_academy,1423029,1st Grade,School C,true
my_reading_academy,1423029,1st Grade,School C,true
my_math_academy,1423047,1st Grade,School C,true
my_reading_academy,1423047,1st Grade,School C,true
my_math_academy,1423048,1st Grade,School C,true
my_reading_academy,1423048,1st Grade,School C,true
my_math_academy,1423056,1st Grade,School C,true
my_reading_academy,1423056,1st Grade,School C,true
my_math_academy,1423057,1st Grade,School C,true
my_reading_academy,1423057,1st Grade,School C,true
my_math_academy,1423058,1st Grade,School C,true
my_reading_academy,1423058,1st Grade,School C,true
my_math_academy,1423059,1st Grade,School C,true
my_reading_academy,1423059,1st Grade,School C,true
my_math_academy,1423088,1st Grade,School C,true
my_reading_academy,1423088,1st Grade,School C,true
my_math_academy,1675219,1st Grade,School C,true
my_reading_academy,1675219,1st Grade,School C,true
my_math_academy,1683601,1st Grade,School C,true
my_reading_academy,1683601,1st Grade,School C,true
my_math_academy,1715532,1st Grade,School C,true
my_reading_academy,1715532,1st Grade,School C,true
my_math_academy,2096107,1st Grade,School C,true
my_reading_academy,2096107,1st Grade,School C,true
my_math_academy,2096131,1st Grade,School C,true
my_reading_academy,2096131,1st Grade,School C,true
my_math_academy,1172567,2nd Grade,School C,true
my_reading_academy,1172567,2nd Grade,School C,true
my_math_academy,1172568,2nd Grade,School C,true
my_reading_academy,1172568,2nd Grade,School C,true
my_math_academy,1172574,2nd Grade,School C,true
my_reading_academy,1172574,2nd Grade,School C,true
my_math_academy,1172597,2nd Grade,School C,true
my_reading_academy,1172597,2nd Grade,School C,true
my_math_academy,1172599,2nd Grade,School C,true
my_reading_academy,1172599,2nd Grade,School C,true
my_math_academy,1172600,2nd Grade,School C,true
my_reading_academy,1172600,2nd Grade,School C,true
my_math_academy,1172601,2nd Grade,School C,true
my_reading_academy,1172601,2nd Grade,School C,true
my_math_academy,1172602,2nd Grade,School C,true
my_reading_academy,1172602,2nd Grade,School C,true
my_math_academy,1172603,2nd Grade,School C,true
my_reading_academy,1172603,2nd Grade,School C,true
my_math_academy,1172609,2nd Grade,School C,true
my_reading_academy,1172609,2nd Grade,School C,true
my_math_academy,1172617,2nd Grade,School C,true
my_reading_academy,1172617,2nd Grade,School C,true
my_math_academy,1172618,2nd Grade,School C,true
my_reading_academy,1172618,2nd Grade,School C,true
my_math_academy,1172619,2nd Grade,School C,true
my_reading_academy,1172619,2nd Grade,School C,true
my_math_academy,1172653,2nd Grade,School C,true
my_reading_academy,1172653,2nd Grade,School C,true
my_math_academy,1172696,2nd Grade,School C,true
my_reading_academy,1172696,2nd Grade,School C,true
my_math_academy,1172697,2nd Grade,School C,true
my_reading_academy,1172697,2nd Grade,School C,true
my_math_academy,1172700,2nd Grade,School C,true
my_reading_academy,1172700,2nd Grade,School C,true
my_math_academy,1172701,2nd Grade,School C,true
my_reading_academy,1172701,2nd Grade,School C,true
my_math_academy,1172703,2nd Grade,School C,true
my_reading_academy,1172703,2nd Grade,School C,true
my_math_academy,1172721,2nd Grade,School C,true
my_reading_academy,1172721,2nd Grade,School C,true
my_math_academy,1172722,2nd Grade,School C,true
my_reading_academy,1172722,2nd Grade,School C,true
my_math_academy,1172723,2nd Grade,School C,true
my_reading_academy,1172723,2nd Grade,School C,true
my_math_academy,1172724,2nd Grade,School C,true
my_reading_academy,1172724,2nd Grade,School C,true
my_math_academy,1172725,2nd Grade,School C,true
my_reading_academy,1172725,2nd Grade,School C,true
my_math_academy,1172726,2nd Grade,School C,true
my_reading_academy,1172726,2nd Grade,School C,true
my_math_academy,1172728,2nd Grade,School C,true
my_reading_academy,1172728,2nd Grade,School C,true
my_math_academy,1172745,2nd Grade,School C,true
my_reading_academy,1172745,2nd Grade,School C,true
my_math_academy,1172751,2nd Grade,School C,true
my_reading_academy,1172751,2nd Grade,School C,true
my_math_academy,1172760,2nd Grade,School C,true
my_reading_academy,1172760,2nd Grade,School C,true
my_math_academy,1172762,2nd Grade,School C,true
my_reading_academy,1172762,2nd Grade,School C,false
my_math_academy,1172764,2nd Grade,School C,true
my_reading_academy,1172764,2nd Grade,School C,true
my_math_academy,1172797,2nd Grade,School C,true
my_reading_academy,1172797,2nd Grade,School C,true
my_math_academy,1172799,2nd Grade,School C,true
my_reading_academy,1172799,2nd Grade,School C,true
my_math_academy,1172801,2nd Grade,School C,true
my_reading_academy,1172801,2nd Grade,School C,true
my_math_academy,1172808,2nd Grade,School C,true
my_reading_academy,1172808,2nd Grade,School C,true
my_math_academy,1172816,2nd Grade,School C,true
my_reading_academy,1172816,2nd Grade,School C,true
my_math_academy,1172818,2nd Grade,School C,true
my_reading_academy,1172818,2nd Grade,School C,true
my_math_academy,1172821,2nd Grade,School C,true
my_reading_academy,1172821,2nd Grade,School C,true
my_math_academy,1172828,2nd Grade,School C,true
my_reading_academy,1172828,2nd Grade,School C,true
my_math_academy,1172865,2nd Grade,School C,true
my_reading_academy,1172865,2nd Grade,School C,true
my_math_academy,1172867,2nd Grade,School C,true
my_reading_academy,1172867,2nd Grade,School C,true
my_math_academy,1172868,2nd Grade,School C,true
my_reading_academy,1172868,2nd Grade,School C,true
my_math_academy,1172871,2nd Grade,School C,true
my_reading_academy,1172871,2nd Grade,School C,true
my_math_academy,1172909,2nd Grade,School C,true
my_reading_academy,1172909,2nd Grade,School C,true
my_math_academy,1172910,2nd Grade,School C,true
my_reading_academy,1172910,2nd Grade,School C,true
my_math_academy,1172913,2nd Grade,School C,true
my_reading_academy,1172913,2nd Grade,School C,true
my_math_academy,1172914,2nd Grade,School C,true
my_reading_academy,1172914,2nd Grade,School C,true
my_math_academy,1172915,2nd Grade,School C,true
my_reading_academy,1172915,2nd Grade,School C,true
my_math_academy,1172916,2nd Grade,School C,true
my_reading_academy,1172916,2nd Grade,School C,true
my_math_academy,1172935,2nd Grade,School C,true
my_reading_academy,1172935,2nd Grade,School C,true
my_math_academy,1178578,2nd Grade,School C,true
my_reading_academy,1178578,2nd Grade,School C,true
my_math_academy,1423023,2nd Grade,School C,true
my_reading_academy,1423023,2nd Grade,School C,true
my_math_academy,1423032,2nd Grade,School C,true
my_reading_academy,1423032,2nd Grade,School C,true
my_math_academy,1423046,2nd Grade,School C,true
my_reading_academy,1423046,2nd Grade,School C,true
my_math_academy,1423054,2nd Grade,School C,true
my_reading_academy,1423054,2nd Grade,School C,true
my_math_academy,1423055,2nd Grade,School C,true
my_reading_academy,1423055,2nd Grade,School C,true
my_math_academy,1477815,2nd Grade,School C,true
my_reading_academy,1477815,2nd Grade,School C,true
my_math_academy,1668881,2nd Grade,School C,true
my_reading_academy,1668881,2nd Grade,School C,true
my_math_academy,1679715,2nd Grade,School C,true
my_reading_academy,1679715,2nd Grade,School C,true
my_math_academy,2096100,2nd Grade,School C,true
my_reading_academy,2096100,2nd Grade,School C,true
my_math_academy,2096132,2nd Grade,School C,true
my_reading_academy,2096132,2nd Grade,School C,true
my_math_academy,2096133,2nd Grade,School C,true
my_reading_academy,2096133,2nd Grade,School C,true
my_math_academy,2096142,2nd Grade,School C,true
my_reading_academy,2096142,2nd Grade,School C,true
my_math_academy,2096148,2nd Grade,School C,true
my_reading_academy,2096148,2nd Grade,School C,true
my_math_academy,2096151,2nd Grade,School C,true
my_reading_academy,2096151,2nd Grade,School C,true
my_math_academy,2096153,2nd Grade,School C,true
my_reading_academy,2096153,2nd Grade,School C,true
my_math_academy,2145340,2nd Grade,School C,true
my_reading_academy,2145340,2nd Grade,School C,true
my_math_academy,1172704,3rd Grade,School C,true
my_reading_academy,1172704,3rd Grade,School C,true
my_math_academy,1172860,3rd Grade,School C,false
my_math_academy,1172908,3rd Grade,School C,false
my_math_academy,1533491,3rd Grade,School C,false
my_math_academy,1172587,4th Grade,School C,true
my_reading_academy,1172587,4th Grade,School C,true
my_math_academy,1172754,4th Grade,School C,false
my_math_academy,1172850,5th Grade,School C,true
my_reading_academy,1172850,5th Grade,School C,true
my_math_academy,1172921,5th Grade,School C,true
my_reading_academy,1172921,5th Grade,School C,true
my_math_academy,1672562,5th Grade,School C,false
my_math_academy,2267882,5th Grade,School C,true
my_reading_academy,2267882,5th Grade,School C,false
my_math_academy,1172824,Kindergarten,School C,true
my_reading_academy,1172824,Kindergarten,School C,true
my_math_academy,1423010,Kindergarten,School C,false
my_reading_academy,1423010,Kindergarten,School C,true
my_math_academy,1423011,Kindergarten,School C,true
my_reading_academy,1423011,Kindergarten,School C,true
my_math_academy,1423012,Kindergarten,School C,true
my_reading_academy,1423012,Kindergarten,School C,true
my_math_academy,1423013,Kindergarten,School C,true
my_reading_academy,1423013,Kindergarten,School C,true
my_math_academy,1423014,Kindergarten,School C,true
my_reading_academy,1423014,Kindergarten,School C,true
my_math_academy,1423015,Kindergarten,School C,true
my_reading_academy,1423015,Kindergarten,School C,true
my_math_academy,1423020,Kindergarten,School C,true
my_reading_academy,1423020,Kindergarten,School C,true
my_math_academy,1423030,Kindergarten,School C,true
my_reading_academy,1423030,Kindergarten,School C,true
my_math_academy,1423031,Kindergarten,School C,true
my_reading_academy,1423031,Kindergarten,School C,true
my_math_academy,1423033,Kindergarten,School C,true
my_reading_academy,1423033,Kindergarten,School C,true
my_math_academy,1423034,Kindergarten,School C,true
my_reading_academy,1423034,Kindergarten,School C,true
my_math_academy,1423035,Kindergarten,School C,true
my_reading_academy,1423035,Kindergarten,School C,true
my_math_academy,1423036,Kindergarten,School C,true
my_reading_academy,1423036,Kindergarten,School C,true
my_math_academy,1423037,Kindergarten,School C,true
my_reading_academy,1423037,Kindergarten,School C,true
my_math_academy,1423042,Kindergarten,School C,true
my_reading_academy,1423042,Kindergarten,School C,true
my_math_academy,1423043,Kindergarten,School C,true
my_reading_academy,1423043,Kindergarten,School C,true
my_math_academy,1423044,Kindergarten,School C,true
my_reading_academy,1423044,Kindergarten,School C,true
my_math_academy,1423045,Kindergarten,School C,true
my_reading_academy,1423045,Kindergarten,School C,true
my_math_academy,1423050,Kindergarten,School C,true
my_reading_academy,1423050,Kindergarten,School C,true
my_math_academy,1423051,Kindergarten,School C,true
my_reading_academy,1423051,Kindergarten,School C,true
my_math_academy,1423060,Kindergarten,School C,true
my_reading_academy,1423060,Kindergarten,School C,true
my_math_academy,1423061,Kindergarten,School C,true
my_reading_academy,1423061,Kindergarten,School C,true
my_math_academy,1423062,Kindergarten,School C,true
my_reading_academy,1423062,Kindergarten,School C,true
my_math_academy,1423063,Kindergarten,School C,true
my_reading_academy,1423063,Kindergarten,School C,true
my_math_academy,1423064,Kindergarten,School C,true
my_reading_academy,1423064,Kindergarten,School C,true
my_math_academy,1423065,Kindergarten,School C,true
my_reading_academy,1423065,Kindergarten,School C,true
my_math_academy,1423066,Kindergarten,School C,true
my_reading_academy,1423066,Kindergarten,School C,true
my_math_academy,1423067,Kindergarten,School C,true
my_reading_academy,1423067,Kindergarten,School C,true
my_math_academy,1423068,Kindergarten,School C,true
my_reading_academy,1423068,Kindergarten,School C,true
my_math_academy,1423069,Kindergarten,School C,true
my_reading_academy,1423069,Kindergarten,School C,true
my_math_academy,1423070,Kindergarten,School C,true
my_reading_academy,1423070,Kindergarten,School C,true
my_math_academy,1423072,Kindergarten,School C,true
my_reading_academy,1423072,Kindergarten,School C,true
my_math_academy,1423073,Kindergarten,School C,true
my_reading_academy,1423073,Kindergarten,School C,true
my_math_academy,1423074,Kindergarten,School C,true
my_reading_academy,1423074,Kindergarten,School C,true
my_math_academy,1423075,Kindergarten,School C,true
my_reading_academy,1423075,Kindergarten,School C,true
my_math_academy,1423076,Kindergarten,School C,true
my_reading_academy,1423076,Kindergarten,School C,true
my_math_academy,1423077,Kindergarten,School C,true
my_reading_academy,1423077,Kindergarten,School C,true
my_math_academy,1423078,Kindergarten,School C,true
my_reading_academy,1423078,Kindergarten,School C,true
my_math_academy,1423079,Kindergarten,School C,true
my_reading_academy,1423079,Kindergarten,School C,true
my_math_academy,1423080,Kindergarten,School C,true
my_reading_academy,1423080,Kindergarten,School C,true
my_math_academy,1423081,Kindergarten,School C,true
my_reading_academy,1423081,Kindergarten,School C,true
my_math_academy,1423082,Kindergarten,School C,true
my_reading_academy,1423082,Kindergarten,School C,true
my_math_academy,1423083,Kindergarten,School C,true
my_reading_academy,1423083,Kindergarten,School C,true
my_math_academy,1423085,Kindergarten,School C,true
my_reading_academy,1423085,Kindergarten,School C,true
my_math_academy,1423087,Kindergarten,School C,true
my_reading_academy,1423087,Kindergarten,School C,true
my_math_academy,1472391,Kindergarten,School C,true
my_reading_academy,1472391,Kindergarten,School C,true
my_math_academy,1477816,Kindergarten,School C,true
my_reading_academy,1477816,Kindergarten,School C,true
my_math_academy,1515950,Kindergarten,School C,true
my_reading_academy,1515950,Kindergarten,School C,true
my_math_academy,1539933,Kindergarten,School C,false
my_reading_academy,1539933,Kindergarten,School C,true
my_math_academy,1659330,Kindergarten,School C,true
my_reading_academy,1659330,Kindergarten,School C,true
my_math_academy,1669548,Kindergarten,School C,true
my_reading_academy,1669548,Kindergarten,School C,true
my_math_academy,1672154,Kindergarten,School C,true
my_reading_academy,1672154,Kindergarten,School C,true
my_math_academy,1672561,Kindergarten,School C,true
my_reading_academy,1672561,Kindergarten,School C,true
my_math_academy,1715530,Kindergarten,School C,true
my_reading_academy,1715530,Kindergarten,School C,true
my_math_academy,2096094,Kindergarten,School C,true
my_reading_academy,2096094,Kindergarten,School C,true
my_math_academy,2096097,Kindergarten,School C,true
my_reading_academy,2096097,Kindergarten,School C,true
my_math_academy,2096109,Kindergarten,School C,true
my_reading_academy,2096109,Kindergarten,School C,true
my_math_academy,2096117,Kindergarten,School C,true
my_reading_academy,2096117,Kindergarten,School C,true
my_math_academy,2096118,Kindergarten,School C,true
my_reading_academy,2096118,Kindergarten,School C,true
my_math_academy,2096119,Kindergarten,School C,true
my_reading_academy,2096119,Kindergarten,School C,true
my_math_academy,2096128,Kindergarten,School C,true
my_reading_academy,2096128,Kindergarten,School C,true
my_math_academy,2096129,Kindergarten,School C,true
my_reading_academy,2096129,Kindergarten,School C,true
my_math_academy,2096134,Kindergarten,School C,true
my_reading_academy,2096134,Kindergarten,School C,true
my_math_academy,2096149,Kindergarten,School C,true
my_reading_academy,2096149,Kindergarten,School C,true
my_math_academy,2096159,Kindergarten,School C,true
my_reading_academy,2096159,Kindergarten,School C,true
my_math_academy,2096162,Kindergarten,School C,true
my_reading_academy,2096162,Kindergarten,School C,true
my_math_academy,2096163,Kindergarten,School C,true
my_reading_academy,2096163,Kindergarten,School C,true
my_math_academy,2096167,Kindergarten,School C,true
my_reading_academy,2096167,Kindergarten,School C,true
my_math_academy,2267883,Kindergarten,School C,true
my_reading_academy,2267883,Kindergarten,School C,true
my_math_academy,2096092,Pre-K,School C,true
my_reading_academy,2096092,Pre-K,School C,true
my_math_academy,2096093,Pre-K,School C,true
my_reading_academy,2096093,Pre-K,School C,true
my_math_academy,2096095,Pre-K,School C,true
my_reading_academy,2096095,Pre-K,School C,true
my_math_academy,2096096,Pre-K,School C,true
my_reading_academy,2096096,Pre-K,School C,true
my_math_academy,2096098,Pre-K,School C,true
my_reading_academy,2096098,Pre-K,School C,true
my_math_academy,2096099,Pre-K,School C,true
my_reading_academy,2096099,Pre-K,School C,true
my_math_academy,2096101,Pre-K,School C,true
my_reading_academy,2096101,Pre-K,School C,true
my_math_academy,2096102,Pre-K,School C,true
my_reading_academy,2096102,Pre-K,School C,true
my_math_academy,2096103,Pre-K,School C,true
my_reading_academy,2096103,Pre-K,School C,true
my_math_academy,2096104,Pre-K,School C,true
my_reading_academy,2096104,Pre-K,School C,true
my_math_academy,2096105,Pre-K,School C,true
my_reading_academy,2096105,Pre-K,School C,true
my_math_academy,2096106,Pre-K,School C,true
my_reading_academy,2096106,Pre-K,School C,true
my_math_academy,2096108,Pre-K,School C,true
my_reading_academy,2096108,Pre-K,School C,true
my_math_academy,2096112,Pre-K,School C,true
my_reading_academy,2096112,Pre-K,School C,true
my_math_academy,2096114,Pre-K,School C,true
my_reading_academy,2096114,Pre-K,School C,true
my_math_academy,2096115,Pre-K,School C,true
my_reading_academy,2096115,Pre-K,School C,true
my_math_academy,2096116,Pre-K,School C,true
my_reading_academy,2096116,Pre-K,School C,true
my_math_academy,2096120,Pre-K,School C,true
my_reading_academy,2096120,Pre-K,School C,true
my_math_academy,2096121,Pre-K,School C,true
my_reading_academy,2096121,Pre-K,School C,true
my_math_academy,2096123,Pre-K,School C,true
my_reading_academy,2096123,Pre-K,School C,true
my_math_academy,2096124,Pre-K,School C,true
my_reading_academy,2096124,Pre-K,School C,true
my_math_academy,2096125,Pre-K,School C,true
my_reading_academy,2096125,Pre-K,School C,true
my_math_academy,2096126,Pre-K,School C,true
my_reading_academy,2096126,Pre-K,School C,true
my_math_academy,2096127,Pre-K,School C,true
my_reading_academy,2096127,Pre-K,School C,true
my_math_academy,2096135,Pre-K,School C,true
my_reading_academy,2096135,Pre-K,School C,true
my_math_academy,2096136,Pre-K,School C,true
my_reading_academy,2096136,Pre-K,School C,true
my_math_academy,2096137,Pre-K,School C,true
my_reading_academy,2096137,Pre-K,School C,true
my_math_academy,2096138,Pre-K,School C,true
my_reading_academy,2096138,Pre-K,School C,true
my_math_academy,2096139,Pre-K,School C,true
my_reading_academy,2096139,Pre-K,School C,true
my_math_academy,2096140,Pre-K,School C,true
my_reading_academy,2096140,Pre-K,School C,true
my_math_academy,2096145,Pre-K,School C,true
my_reading_academy,2096145,Pre-K,School C,true
my_math_academy,2096147,Pre-K,School C,true
my_reading_academy,2096147,Pre-K,School C,true
my_math_academy,2096150,Pre-K,School C,true
my_reading_academy,2096150,Pre-K,School C,true
my_math_academy,2096155,Pre-K,School C,true
my_reading_academy,2096155,Pre-K,School C,true
my_math_academy,2096156,Pre-K,School C,true
my_reading_academy,2096156,Pre-K,School C,true
my_math_academy,2096157,Pre-K,School C,true
my_reading_academy,2096157,Pre-K,School C,true
my_math_academy,2096160,Pre-K,School C,true
my_reading_academy,2096160,Pre-K,School C,true
my_math_academy,2096164,Pre-K,School C,true
my_reading_academy,2096164,Pre-K,School C,true
my_math_academy,2096168,Pre-K,School C,true
my_reading_academy,2096168,Pre-K,School C,true
my_math_academy,2096169,Pre-K,School C,true
my_reading_academy,2096169,Pre-K,School C,true
my_math_academy,2139692,Pre-K,School C,true
my_reading_academy,2139692,Pre-K,School C,true
my_math_academy,2193290,Pre-K,School C,true
my_reading_academy,2193290,Pre-K,School C,true
