PRODUCT,STUDENT_ID,IN_APP_TIME_SPENT_PLACEMENT_MINUTES,IN_APP_TIME_SPENT_POST_PLACEMENT_HOURS,IN_GAME_TIME_SPENT_POST_PLACEMENT_HOURS,ACTIVE_DAYS_IN_PLACEMENT,ACTIVE_WEEKS_IN_PLACEMENT,ACTIVE_DAYS_SINCE_PLACEMENT,ACTIVE_WEEKS_SINCE_PLACEMENT,AVG_MINUTES_PER_WEEK_POST_PLACEMENT,SUM_SKILLS_MASTERED,SUM_SKILLS_PASSED_IN_PLACEMENT,MINUTES_POST_PLACEMENT_PER_SKILL_MASTERED
my_math_academy,1423085,15.333333,11.553888883333,9.891388883333,2,1,29,15,46.215555533333,42,59,16.505555547619
my_math_academy,1423087,14.750000,3.233055550000,1.915277783333,2,1,15,12,16.165277750000,6,38,32.330555500000
my_math_academy,1423088,16.833333,13.926111116667,10.382777783333,2,1,49,16,52.222916687500,51,5,16.383660137255
my_math_academy,1472391,19.850000,7.160555550000,4.668333333333,2,1,24,15,28.642222200000,11,0,39.057575727273
my_math_academy,1477815,60.533333,3.665555550000,2.955555550000,7,5,19,9,24.437037000000,8,86,27.491666625000
my_math_academy,1477816,27.150000,3.232500000000,1.919722216667,1,1,13,10,19.395000000000,7,0,27.707142857143
my_math_academy,1515950,35.566667,4.986666666667,3.293888883333,1,1,12,9,33.244444444444,20,0,14.960000000000
my_math_academy,1533491,4.450000,0.000000000000,0.000000000000,1,1,0,0,0.000000000000,0,0,0.000000000000
my_math_academy,1539933,34.716667,0.000000000000,0.000000000000,3,2,0,0,0.000000000000,0,0,0.000000000000
my_math_academy,1659330,19.583333,4.226111116667,2.511944450000,1,1,19,14,18.111904785714,5,36,50.713333400000
my_math_academy,1668881,13.900000,9.455833333333,8.090833333333,1,1,38,15,37.823333333333,54,84,10.506481481481
my_math_academy,1669548,29.833333,3.391111116667,2.387222216667,3,2,9,7,29.066666714286,9,0,22.607407444444
my_math_academy,1672154,26.650000,3.848888883333,2.680277783333,1,1,14,8,28.866666625000,6,0,38.488888833333
my_math_academy,1672561,35.166667,5.346388883333,3.397222216667,2,2,12,7,45.826190428571,15,0,21.385555533333
my_math_academy,1672562,1.183333,0.000000000000,0.000000000000,1,1,0,0,0.000000000000,0,107,0.000000000000
my_math_academy,1675219,9.833333,17.997500000000,15.239722216667,3,2,58,16,67.490625000000,66,15,16.361363636364
my_math_academy,1679715,20.250000,8.723333333333,7.409166666667,2,1,37,15,34.893333333333,34,98,15.394117647059
my_math_academy,1683601,16.450000,10.156944450000,8.501388883333,2,2,39,15,40.627777800000,26,50,23.439102576923
my_math_academy,1715530,13.966667,4.261111116667,2.470277783333,2,1,15,7,36.523809571429,6,22,42.611111166667
my_math_academy,1715532,23.033333,8.422222216667,7.001944450000,2,2,27,13,38.871794846154,34,55,14.862745088235
my_math_academy,1908733,0.000000,0.202777783333,0.167500000000,0,0,1,1,12.166667000000,1,0,12.166667000000
my_math_academy,1908950,0.000000,0.000555550000,0.000000000000,0,0,1,1,0.033333000000,0,0,0.000000000000
my_math_academy,1908980,0.000000,0.399444450000,0.336666666667,0,0,1,1,23.966667000000,1,0,23.966667000000
my_math_academy,1908982,0.000000,0.386111116667,0.326944450000,0,0,1,1,23.166667000000,2,0,11.583333500000
my_math_academy,1908984,0.000000,0.366666666667,0.180555550000,0,0,1,1,22.000000000000,1,0,22.000000000000
my_math_academy,1908987,0.000000,0.428055550000,0.346388883333,0,0,1,1,25.683333000000,0,0,0.000000000000
my_math_academy,1908990,0.000000,1.615833333333,1.356111116667,0,0,2,1,96.950000000000,6,0,16.158333333333
my_math_academy,1908991,0.000000,0.422777783333,0.323888883333,0,0,2,1,25.366667000000,2,0,12.683333500000
my_math_academy,1909065,0.000000,0.110555550000,0.098333333333,0,0,1,1,6.633333000000,0,0,0.000000000000
my_math_academy,1909069,0.000000,0.351666666667,0.269166666667,0,0,1,1,21.100000000000,2,0,10.550000000000
my_math_academy,1909127,0.000000,0.333611116667,0.255277783333,0,0,1,1,20.016667000000,1,0,20.016667000000
my_math_academy,1909128,0.000000,0.368055550000,0.287500000000,0,0,1,1,22.083333000000,1,0,22.083333000000
my_math_academy,1909131,0.000000,0.231944450000,0.183333333333,0,0,1,1,13.916667000000,0,0,0.000000000000
my_math_academy,1909134,0.000000,0.384722216667,0.255277783333,0,0,1,1,23.083333000000,1,0,23.083333000000
my_math_academy,1909137,0.000000,0.426111116667,0.270277783333,0,0,1,1,25.566667000000,2,0,12.783333500000
my_math_academy,1909143,0.000000,0.241388883333,0.229166666667,0,0,1,1,14.483333000000,0,0,0.000000000000
my_math_academy,1909144,0.000000,0.312222216667,0.281944450000,0,0,1,1,18.733333000000,2,0,9.366666500000
my_math_academy,1909192,0.000000,0.373333333333,0.342500000000,0,0,1,1,22.400000000000,1,0,22.400000000000
my_math_academy,1909196,0.000000,0.034166666667,0.028888883333,0,0,1,1,2.050000000000,0,0,0.000000000000
my_math_academy,1909198,0.000000,0.518888883333,0.383888883333,0,0,1,1,31.133333000000,1,0,31.133333000000
my_math_academy,1909201,0.000000,0.418888883333,0.335277783333,0,0,1,1,25.133333000000,3,0,8.377777666667
my_math_academy,1909203,0.000000,0.400833333333,0.320000000000,0,0,1,1,24.050000000000,2,0,12.025000000000
my_math_academy,1909210,0.000000,0.568055550000,0.493333333333,0,0,1,1,34.083333000000,1,0,34.083333000000
my_math_academy,1909211,0.000000,0.274722216667,0.118611116667,0,0,1,1,16.483333000000,1,0,16.483333000000
my_math_academy,1909212,0.000000,0.338055550000,0.272500000000,0,0,1,1,20.283333000000,1,0,20.283333000000
my_math_academy,1909214,0.000000,0.366388883333,0.295555550000,0,0,1,1,21.983333000000,2,0,10.991666500000
my_math_academy,1909217,0.000000,0.367222216667,0.251944450000,0,0,1,1,22.033333000000,0,0,0.000000000000
my_math_academy,1909218,0.000000,0.312222216667,0.265833333333,0,0,1,1,18.733333000000,1,0,18.733333000000
my_math_academy,1909222,0.000000,0.508333333333,0.394166666667,0,0,1,1,30.500000000000,3,0,10.166666666667
my_math_academy,1909345,0.000000,0.243611116667,0.200000000000,0,0,1,1,14.616667000000,1,0,14.616667000000
my_math_academy,1909346,0.000000,0.238888883333,0.188333333333,0,0,1,1,14.333333000000,0,0,0.000000000000
my_math_academy,1909347,0.000000,0.239444450000,0.212777783333,0,0,1,1,14.366667000000,1,0,14.366667000000
my_math_academy,1909348,0.000000,0.233333333333,0.198055550000,0,0,1,1,14.000000000000,2,0,7.000000000000
my_math_academy,1909349,0.000000,0.243055550000,0.218888883333,0,0,1,1,14.583333000000,2,0,7.291666500000
my_math_academy,1909351,0.000000,0.244722216667,0.203611116667,0,0,1,1,14.683333000000,2,0,7.341666500000
my_math_academy,1909352,0.000000,0.248888883333,0.192777783333,0,0,1,1,14.933333000000,0,0,0.000000000000
my_math_academy,1909353,0.000000,0.231111116667,0.170277783333,0,0,1,1,13.866667000000,1,0,13.866667000000
my_math_academy,1909433,0.000000,0.201944450000,0.173055550000,0,0,1,1,12.116667000000,0,0,0.000000000000
my_math_academy,1909446,0.000000,0.443611116667,0.405000000000,0,0,1,1,26.616667000000,0,0,0.000000000000
my_math_academy,1909454,0.000000,0.251388883333,0.164722216667,0,0,1,1,15.083333000000,0,0,0.000000000000
my_math_academy,1909455,0.000000,0.400555550000,0.280277783333,0,0,1,1,24.033333000000,2,0,12.016666500000
my_math_academy,1909458,0.000000,0.335000000000,0.282777783333,0,0,1,1,20.100000000000,0,0,0.000000000000
my_math_academy,1909463,0.000000,0.184444450000,0.080277783333,0,0,1,1,11.066667000000,0,0,0.000000000000
my_math_academy,1909465,0.000000,0.387222216667,0.226388883333,0,0,1,1,23.233333000000,1,0,23.233333000000
my_math_academy,1909470,0.000000,0.267500000000,0.205833333333,0,0,1,1,16.050000000000,2,0,8.025000000000
my_math_academy,1909473,0.000000,0.453333333333,0.397500000000,0,0,1,1,27.200000000000,2,0,13.600000000000
my_math_academy,1909474,0.000000,0.176944450000,0.136944450000,0,0,1,1,10.616667000000,1,0,10.616667000000
my_math_academy,1909475,0.000000,0.274166666667,0.149166666667,0,0,1,1,16.450000000000,1,0,16.450000000000
my_math_academy,1909477,16.833333,0.298888883333,0.209444450000,1,1,1,1,17.933333000000,0,19,0.000000000000
my_math_academy,1909479,0.000000,0.466388883333,0.323888883333,0,0,1,1,27.983333000000,0,0,0.000000000000
my_math_academy,1909480,21.116667,0.195000000000,0.127500000000,1,1,1,1,11.700000000000,0,37,0.000000000000
my_math_academy,1909481,1.300000,0.000000000000,0.000000000000,1,1,0,0,0.000000000000,0,0,0.000000000000
my_math_academy,1909483,11.616667,0.139444450000,0.096944450000,1,1,1,1,8.366667000000,0,5,0.000000000000
my_math_academy,1909556,0.000000,0.073055550000,0.063888883333,0,0,1,1,4.383333000000,0,0,0.000000000000
my_math_academy,1909586,0.000000,0.440555550000,0.343055550000,0,0,1,1,26.433333000000,0,0,0.000000000000
my_math_academy,1909588,0.000000,0.538611116667,0.300833333333,0,0,1,1,32.316667000000,2,0,16.158333500000
